cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
741;47,07;116,4;48,25;118,44;24;21;horizontal_shift
742;47,07;118,44;48,25;120,48;24;22;horizontal_shift
743;47,07;120,48;48,25;122,52;24;23;horizontal_shift
744;47,07;122,52;48,25;124,56;24;24;horizontal_shift
745;47,07;124,56;48,25;126,6;24;25;horizontal_shift
746;47,07;126,6;48,25;128,64;24;26;horizontal_shift
747;47,07;128,64;48,25;130,68;24;27;horizontal_shift
748;47,07;130,68;48,25;132,72;24;28;horizontal_shift
749;47,07;132,72;48,25;134,76;24;29;horizontal_shift
755;48,25;83,76;49,43;85,8;25;5;horizontal_shift
756;48,25;85,8;49,43;87,84;25;6;horizontal_shift
757;48,25;87,84;49,43;89,88;25;7;horizontal_shift
758;48,25;89,88;49,43;91,92;25;8;horizontal_shift
770;48,25;114,36;49,43;116,4;25;20;horizontal_shift
771;48,25;116,4;49,43;118,44;25;21;horizontal_shift
772;48,25;118,44;49,43;120,48;25;22;horizontal_shift
773;48,25;120,48;49,43;122,52;25;23;horizontal_shift
774;48,25;122,52;49,43;124,56;25;24;horizontal_shift
775;48,25;124,56;49,43;126,6;25;25;horizontal_shift
776;48,25;126,6;49,43;128,64;25;26;horizontal_shift
777;48,25;128,64;49,43;130,68;25;27;horizontal_shift
778;48,25;130,68;49,43;132,72;25;28;horizontal_shift
779;48,25;132,72;49,43;134,76;25;29;horizontal_shift
786;49,43;85,8;50,61;87,84;26;6;horizontal_shift
787;49,43;87,84;50,61;89,88;26;7;horizontal_shift
800;49,43;114,36;50,61;116,4;26;20;horizontal_shift
